['4-GB14', '5', '1', 'Coesite', '0.31', 'Sylvite', '0.21', 'Zeolites', '0.28', 'None', '0.00']
['XVV-21', '7', '14', 'Coesite', '0.27', 'Zeolites', '0.53', 'None', '0.00', 'None', '0.00']
['XVV-21', '7', '15', 'Euxenite', '0.1', 'Otavite', '0.27', 'Sylvite', '0.3', 'Vanadinite', '0.33']
['XVV-21', '7', '16', 'Bitumens', '0.5', 'Coesite', '0.3', 'None', '0.00', 'None', '0.00']
['XVV-21', '7', '17', 'Bitumens', '0.21', 'Euxenite', '0.29', 'Zeolites', '0.5', 'None', '0.00']
['XVV-21', '7', '18', 'Bitumens', '0.56', 'Coesite', '0.24', 'None', '0.00', 'None', '0.00']
['XVV-21', '7', '19', 'Bitumens', '0.25', 'Euxenite', '0.25', 'Sylvite', '0.49', 'None', '0.00']
['XVV-21', '8', '1', 'Bitumens', '0.3', 'Sylvite', '0.34', 'Zeolites', '0.16', 'None', '0.00']
['XVV-21', '9', '1', 'Cobaltite', '0.23', 'Coesite', '0.34', 'Euxenite', '0.43', 'None', '0.00']
['XVV-21', '9', '2', 'Coesite', '0.19', 'Euxenite', '0.45', 'Sylvite', '0.18', 'Zeolites', '0.18']
['XVV-21', '10', '1', 'Bitumens', '0.26', 'Coesite', '0.54', 'None', '0.00', 'None', '0.00']
['XVV-21', '10', '2', 'Bitumens', '0.29', 'Coesite', '0.2', 'Sylvite', '0.31', 'None', '0.00']
['XVV-21', '10', '3', 'Bitumens', '0.51', 'Sylvite', '0.29', 'None', '0.00', 'None', '0.00']
['XVV-21', '10', '4', 'Euxenite', '0.41', 'Vanadinite', '0.19', 'Ytterbite', '0.4', 'None', '0.00']
['Y2-QUV', '1', '1', 'Bitumens', '0.5', 'Coesite', '0.3', 'None', '0.00', 'None', '0.00']
['Y2-QUV', '2', '1', 'Sylvite', '0.47', 'Zeolites', '0.33', 'None', '0.00', 'None', '0.00']
['Y2-QUV', '3', '1', 'Coesite', '0.31', 'Zeolites', '0.49', 'None', '0.00', 'None', '0.00']
['Y2-QUV', '3', '2', 'Bitumens', '0.3', 'Sylvite', '0.31', 'Zeolites', '0.19', 'None', '0.00']
['Y2-QUV', '3', '3', 'Bitumens', '0.56', 'Sylvite', '0.24', 'None', '0.00', 'None', '0.00']
['Y2-QUV', '3', '4', 'Coesite', '0.43', 'Zeolites', '0.37', 'None', '0.00', 'None', '0.00']
['Y2-QUV', '3', '5', 'Coesite', '0.5', 'Zeolites', '0.3', 'None', '0.00', 'None', '0.00']
['Y2-QUV', '3', '6', 'Bitumens', '0.31', 'Coesite', '0.25', 'Zeolites', '0.24', 'None', '0.00']
['Y2-QUV', '3', '7', 'Bitumens', '0.32', 'Sylvite', '0.48', 'None', '0.00', 'None', '0.00']
['Y2-QUV', '3', '8', 'Sylvite', '0.5', 'Zeolites', '0.3', 'None', '0.00', 'None', '0.00']
['Y2-QUV', '3', '9', 'Bitumens', '0.26', 'Coesite', '0.37', 'Sylvite', '0.17', 'None', '0.00']
['Y2-QUV', '3', '10', 'Bitumens', '0.24', 'Coesite', '0.41', 'Euxenite', '0.35', 'None', '0.00']
['Y2-QUV', '3', '11', 'Bitumens', '0.27', 'Coesite', '0.24', 'Sylvite', '0.3', 'None', '0.00']
['Y2-QUV', '3', '12', 'Coesite', '0.53', 'Zeolites', '0.27', 'None', '0.00', 'None', '0.00']
['Y2-QUV', '3', '13', 'Bitumens', '0.25', 'Sylvite', '0.27', 'Zeolites', '0.28', 'None', '0.00']
['Y2-QUV', '3', '14', 'Bitumens', '0.51', 'Euxenite', '0.28', 'Zeolites', '0.21', 'None', '0.00']
['Y2-QUV', '4', '1', 'Bitumens', '0.32', 'Sylvite', '0.28', 'Zeolites', '0.19', 'None', '0.00']
['Y2-QUV', '4', '2', 'Coesite', '0.19', 'Sylvite', '0.28', 'Zeolites', '0.33', 'None', '0.00']
['Y2-QUV', '4', '3', 'Bitumens', '0.28', 'Coesite', '0.17', 'Sylvite', '0.34', 'None', '0.00']
['Y2-QUV', '4', '4', 'Cobaltite', '0.18', 'Coesite', '0.22', 'Euxenite', '0.44', 'Sylvite', '0.16']
['Y2-QUV', '4', '5', 'Bitumens', '0.3', 'Coesite', '0.5', 'None', '0.00', 'None', '0.00']
['Y2-QUV', '4', '6', 'Bitumens', '0.31', 'Sylvite', '0.31', 'Zeolites', '0.18', 'None', '0.00']
['Y2-QUV', '4', '7', 'Bitumens', '0.3', 'Coesite', '0.19', 'Sylvite', '0.31', 'None', '0.00']
['Y2-QUV', '4', '8', 'Coesite', '0.54', 'Zeolites', '0.26', 'None', '0.00', 'None', '0.00']
['Y2-QUV', '4', '9', 'Euxenite', '0.23', 'Otavite', '0.12', 'Sylvite', '0.35', 'None', '0.00']
['Y2-QUV', '4', '10', 'Coesite', '0.3', 'Zeolites', '0.5', 'None', '0.00', 'None', '0.00']
['Y2-QUV', '4', '11', 'Chromite', '0.1', 'Coesite', '0.39', 'Euxenite', '0.21', 'None', '0.00']
['Y2-QUV', '4', '12', 'Coesite', '0.27', 'Sylvite', '0.21', 'Zeolites', '0.32', 'None', '0.00']
['Y2-QUV', '4', '13', 'Euxenite', '0.63', 'Sylvite', '0.19', 'Zeolites', '0.17', 'None', '0.00']
['Y2-QUV', '4', '14', 'Bitumens', '0.5', 'Coesite', '0.3', 'None', '0.00', 'None', '0.00']
['Y2-QUV', '4', '15', 'Coesite', '0.31', 'Zeolites', '0.49', 'None', '0.00', 'None', '0.00']
['Y2-QUV', '4', '16', 'Euxenite', '0.41', 'Sylvite', '0.42', 'Zeolites', '0.17', 'None', '0.00']
['Y2-QUV', '4', '17', 'Bitumens', '0.25', 'Coesite', '0.22', 'Sylvite', '0.33', 'None', '0.00']
['Y2-QUV', '4', '18', 'Bitumens', '0.49', 'Coesite', '0.31', 'None', '0.00', 'None', '0.00']
['Y2-QUV', '5', '1', 'Coesite', '0.35', 'Sylvite', '0.19', 'Zeolites', '0.26', 'None', '0.00']
['Y2-QUV', '5', '2', 'Coesite', '0.3', 'Sylvite', '0.18', 'Zeolites', '0.32', 'None', '0.00']
['Y19P-1', '3', '1', 'Sylvite', '0.54', 'Zeolites', '0.26', 'None', '0.00', 'None', '0.00']
['Y19P-1', '4', '1', 'Bitumens', '0.35', 'Coesite', '0.25', 'Zeolites', '0.2', 'None', '0.00']
['Y19P-1', '6', '1', 'Coesite', '0.3', 'Sylvite', '0.2', 'Zeolites', '0.29', 'None', '0.00']
['Y19P-1', '6', '2', 'Bitumens', '0.28', 'Sylvite', '0.31', 'Zeolites', '0.21', 'None', '0.00']
['Y19P-1', '7', '1', 'Bitumens', '0.18', 'Sylvite', '0.32', 'Zeolites', '0.3', 'None', '0.00']
['Y19P-1', '7', '2', 'Bitumens', '0.48', 'Sylvite', '0.32', 'None', '0.00', 'None', '0.00']
['Y19P-1', '7', '3', 'Bitumens', '0.29', 'Coesite', '0.29', 'Zeolites', '0.22', 'None', '0.00']
['Y19P-1', '8', '1', 'Bitumens', '0.31', 'Coesite', '0.49', 'None', '0.00', 'None', '0.00']
['Y19P-1', '9', '1', 'Bitumens', '0.3', 'Coesite', '0.5', 'None', '0.00', 'None', '0.00']
['Y19P-1', '9', '2', 'Coesite', '0.29', 'Sylvite', '0.2', 'Zeolites', '0.32', 'None', '0.00']
['Y19P-1', '9', '3', 'Bitumens', '0.51', 'Coesite', '0.29', 'None', '0.00', 'None', '0.00']
['Y19P-1', '9', '4', 'Sylvite', '0.3', 'Zeolites', '0.5', 'None', '0.00', 'None', '0.00']
['Y19P-1', '9', '5', 'Coesite', '0.31', 'Sylvite', '0.2', 'Zeolites', '0.29', 'None', '0.00']
['Y19P-1', '9', '6', 'Bitumens', '0.3', 'Coesite', '0.33', 'Sylvite', '0.17', 'None', '0.00']
['Y19P-1', '9', '7', 'Bitumens', '0.28', 'Coesite', '0.33', 'Sylvite', '0.2', 'None', '0.00']
['Y19P-1', '9', '8', 'Bitumens', '0.3', 'Coesite', '0.29', 'Zeolites', '0.21', 'None', '0.00']
['Y19P-1', '9', '9', 'Euxenite', '0.19', 'Otavite', '0.1', 'Sylvite', '0.4', 'None', '0.00']
['Y19P-1', '9', '10', 'Bitumens', '0.28', 'Sylvite', '0.3', 'Zeolites', '0.22', 'None', '0.00']
['Y19P-1', '9', '11', 'Bitumens', '0.31', 'Coesite', '0.18', 'Sylvite', '0.32', 'None', '0.00']
['Y19P-1', '9', '12', 'Bitumens', '0.4', 'Euxenite', '0.32', 'Sylvite', '0.28', 'None', '0.00']
['Y19P-1', '9', '13', 'Bitumens', '0.29', 'Coesite', '0.27', 'Zeolites', '0.24', 'None', '0.00']
['Y19P-1', '9', '14', 'Coesite', '0.21', 'Sylvite', '0.3', 'Zeolites', '0.3', 'None', '0.00']
['Y19P-1', '9', '15', 'Bitumens', '0.53', 'Coesite', '0.27', 'None', '0.00', 'None', '0.00']
['Y19P-1', '9', '16', 'Bitumens', '0.27', 'Sylvite', '0.53', 'None', '0.00', 'None', '0.00']
['Y19P-1', '9', '17', 'Bitumens', '0.29', 'Coesite', '0.23', 'Sylvite', '0.28', 'None', '0.00']
['Y19P-1', '9', '18', 'Bitumens', '0.28', 'Sylvite', '0.52', 'None', '0.00', 'None', '0.00']
['Y19P-1', '9', '19', 'Chromite', '0.12', 'Coesite', '0.35', 'Euxenite', '0.23', 'None', '0.00']
['Y19P-1', '9', '20', 'Bitumens', '0.24', 'Coesite', '0.41', 'Euxenite', '0.35', 'None', '0.00']
['Y19P-1', '9', '21', 'Bitumens', '0.18', 'Coesite', '0.3', 'Zeolites', '0.32', 'None', '0.00']
['Y19P-1', '10', '1', 'Bitumens', '0.33', 'Sylvite', '0.3', 'Zeolites', '0.17', 'None', '0.00']
['Y19P-1', '10', '2', 'Bitumens', '0.31', 'Coesite', '0.49', 'None', '0.00', 'None', '0.00']
['Y19P-1', '10', '3', 'Bitumens', '0.22', 'Sylvite', '0.3', 'Zeolites', '0.28', 'None', '0.00']
['Y19P-1', '10', '4', 'Bitumens', '0.23', 'Euxenite', '0.34', 'Zeolites', '0.44', 'None', '0.00']
['Y19P-1', '10', '5', 'Coesite', '0.17', 'Sylvite', '0.35', 'Zeolites', '0.28', 'None', '0.00']
['Y19P-1', '10', '6', 'Coesite', '0.28', 'Zeolites', '0.52', 'None', '0.00', 'None', '0.00']
['Y19P-1', '10', '7', 'Bitumens', '0.31', 'Coesite', '0.21', 'Sylvite', '0.28', 'None', '0.00']
['Y19P-1', '10', '8', 'Bitumens', '0.28', 'Coesite', '0.32', 'Sylvite', '0.19', 'None', '0.00']
['Y19P-1', '10', '9', 'Bitumens', '0.16', 'Chromite', '0.44', 'Sperrylite', '0.21', 'Sylvite', '0.19']
['Y19P-1', '10', '10', 'Coesite', '0.39', 'Euxenite', '0.43', 'Titanite', '0.17', 'None', '0.00']
['Y19P-1', '10', '11', 'Bitumens', '0.32', 'Coesite', '0.17', 'Sylvite', '0.3', 'None', '0.00']
['Y19P-1', '10', '12', 'Bitumens', '0.5', 'Coesite', '0.3', 'None', '0.00', 'None', '0.00']
['Y19P-1', '10', '13', 'Coesite', '0.23', 'Sylvite', '0.25', 'Zeolites', '0.32', 'None', '0.00']
['Y19P-1', '10', '14', 'Bitumens', '0.53', 'Coesite', '0.27', 'None', '0.00', 'None', '0.00']
['Y19P-1', '11', '1', 'Bitumens', '0.16', 'Coesite', '0.33', 'Zeolites', '0.31', 'None', '0.00']
['Y19P-1', '11', '2', 'Coesite', '0.44', 'Euxenite', '0.31', 'Sylvite', '0.25', 'None', '0.00']
['Y19P-1', '11', '3', 'Bitumens', '0.24', 'Sylvite', '0.26', 'Zeolites', '0.3', 'None', '0.00']
['Y19P-1', '11', '4', 'Bitumens', '0.27', 'Coesite', '0.3', 'Sylvite', '0.23', 'None', '0.00']
['Y19P-1', '11', '5', 'Bitumens', '0.49', 'Sylvite', '0.31', 'None', '0.00', 'None', '0.00']
['Y19P-1', '11', '6', 'Bitumens', '0.25', 'Coesite', '0.25', 'Euxenite', '0.34', 'Zeolites', '0.16']
['Y19P-1', '11', '7', 'Sylvite', '0.46', 'Zeolites', '0.34', 'None', '0.00', 'None', '0.00']
['Z8-81T', '1', '1', 'Sylvite', '0.49', 'Zeolites', '0.31', 'None', '0.00', 'None', '0.00']
['Z8-81T', '3', '1', 'Sylvite', '0.53', 'Zeolites', '0.27', 'None', '0.00', 'None', '0.00']
['Z8-81T', '3', '2', 'Coesite', '0.46', 'Zeolites', '0.34', 'None', '0.00', 'None', '0.00']
['Z8-81T', '3', '3', 'Coesite', '0.48', 'Zeolites', '0.32', 'None', '0.00', 'None', '0.00']
['Z8-81T', '3', '4', 'Bitumens', '0.3', 'Coesite', '0.29', 'Zeolites', '0.21', 'None', '0.00']
['Z8-81T', '4', '1', 'Bitumens', '0.56', 'Coesite', '0.24', 'None', '0.00', 'None', '0.00']
['Z8-81T', '4', '2', 'Bitumens', '0.31', 'Sylvite', '0.3', 'Zeolites', '0.18', 'None', '0.00']
['Z8-81T', '4', '3', 'Coesite', '0.35', 'Sylvite', '0.18', 'Zeolites', '0.27', 'None', '0.00']
['Z8-81T', '4', '4', 'Coesite', '0.51', 'Zeolites', '0.29', 'None', '0.00', 'None', '0.00']
['Z8-81T', '4', '5', 'Bitumens', '0.31', 'Sylvite', '0.3', 'Zeolites', '0.19', 'None', '0.00']
['Z8-81T', '4', '6', 'Coesite', '0.3', 'Zeolites', '0.5', 'None', '0.00', 'None', '0.00']
['Z8-81T', '4', '7', 'Bitumens', '0.26', 'Coesite', '0.21', 'Sylvite', '0.32', 'None', '0.00']
['Z8-81T', '4', '8', 'Sylvite', '0.5', 'Zeolites', '0.3', 'None', '0.00', 'None', '0.00']
['Z8-81T', '4', '9', 'Coesite', '0.32', 'Zeolites', '0.48', 'None', '0.00', 'None', '0.00']
['Z8-81T', '4', '10', 'Bitumens', '0.32', 'Coesite', '0.32', 'Sylvite', '0.16', 'None', '0.00']
['Z8-81T', '4', '11', 'Sylvite', '0.47', 'Zeolites', '0.33', 'None', '0.00', 'None', '0.00']
['Z8-81T', '5', '1', 'Coesite', '0.33', 'Zeolites', '0.47', 'None', '0.00', 'None', '0.00']
['Z8-81T', '5', '2', 'Coesite', '0.49', 'Zeolites', '0.31', 'None', '0.00', 'None', '0.00']
['Z8-81T', '6', '1', 'Bitumens', '0.29', 'Chromite', '0.27', 'Coesite', '0.35', 'Euxenite', '0.09']
['Z8-81T', '6', '2', 'Bitumens', '0.3', 'Sylvite', '0.5', 'None', '0.00', 'None', '0.00']
['Z8-81T', '6', '3', 'Bitumens', '0.28', 'Coesite', '0.52', 'None', '0.00', 'None', '0.00']
['Z8-81T', '6', '4', 'Coesite', '0.52', 'Zeolites', '0.28', 'None', '0.00', 'None', '0.00']
['Z8-81T', '6', '5', 'Bitumens', '0.19', 'Sylvite', '0.28', 'Zeolites', '0.33', 'None', '0.00']
['Z8-81T', '6', '6', 'Bitumens', '0.47', 'Coesite', '0.33', 'None', '0.00', 'None', '0.00']
['Z8-81T', '6', '7', 'Bitumens', '0.26', 'Coesite', '0.54', 'None', '0.00', 'None', '0.00']
['Z8-81T', '6', '8', 'Bitumens', '0.54', 'Coesite', '0.26', 'None', '0.00', 'None', '0.00']
['Z8-81T', '6', '9', 'Coesite', '0.21', 'Sylvite', '0.29', 'Zeolites', '0.3', 'None', '0.00']
['Z8-81T', '6', '10', 'Bitumens', '0.29', 'Sylvite', '0.51', 'None', '0.00', 'None', '0.00']
['Z8-81T', '6', '11', 'Coesite', '0.35', 'Zeolites', '0.45', 'None', '0.00', 'None', '0.00']
['Z8-81T', '6', '12', 'Sylvite', '0.28', 'Zeolites', '0.52', 'None', '0.00', 'None', '0.00']
['Z8-81T', '6', '13', 'Coesite', '0.26', 'Zeolites', '0.54', 'None', '0.00', 'None', '0.00']
['Z8-81T', '6', '14', 'Bitumens', '0.29', 'Coesite', '0.51', 'None', '0.00', 'None', '0.00']
['Z8-81T', '6', '15', 'Bitumens', '0.34', 'Sylvite', '0.26', 'Zeolites', '0.2', 'None', '0.00']
['Z8-81T', '6', '16', 'Bitumens', '0.43', 'Cobaltite', '0.23', 'Euxenite', '0.34', 'None', '0.00']
['Z8-81T', '6', '17', 'Chromite', '0.29', 'Coesite', '0.33', 'Euxenite', '0.09', 'Vanadinite', '0.3']
['Z8-81T', '6', '18', 'Coesite', '0.2', 'Sylvite', '0.29', 'Zeolites', '0.31', 'None', '0.00']
['Z8-81T', '7', '1', 'Coesite', '0.27', 'Sylvite', '0.18', 'Zeolites', '0.35', 'None', '0.00']
['Z8-81T', '7', '2', 'Chromite', '0.55', 'Euxenite', '0.12', 'Zeolites', '0.33', 'None', '0.00']
['Z8-81T', '7', '3', 'Bitumens', '0.26', 'Coesite', '0.29', 'Zeolites', '0.25', 'None', '0.00']
['Z8-81T', '7', '4', 'Euxenite', '0.22', 'Loparite', '0.33', 'Scheelite', '0.16', 'Xenotime', '0.29']
['Z8-81T', '7', '5', 'Bitumens', '0.49', 'Coesite', '0.31', 'None', '0.00', 'None', '0.00']
['Z8-81T', '7', '6', 'Bitumens', '0.33', 'Coesite', '0.16', 'Sylvite', '0.31', 'None', '0.00']
['Z8-81T', '7', '7', 'Monazite', '0.22', 'Otavite', '0.32', 'Vanadinite', '0.27', 'Xenotime', '0.19']
['Z8-81T', '7', '8', 'Coesite', '0.3', 'Sylvite', '0.2', 'Zeolites', '0.31', 'None', '0.00']
['Z8-81T', '7', '9', 'Bitumens', '0.24', 'Coesite', '0.56', 'None', '0.00', 'None', '0.00']
['Z8-81T', '7', '10', 'Bitumens', '0.26', 'Coesite', '0.54', 'None', '0.00', 'None', '0.00']
['Z8-81T', '7', '11', 'Bitumens', '0.35', 'Sylvite', '0.45', 'None', '0.00', 'None', '0.00']
['Z8-81T', '7', '12', 'Bitumens', '0.27', 'Coesite', '0.33', 'Sylvite', '0.2', 'None', '0.00']
['Z8-81T', '7', '13', 'Bitumens', '0.31', 'Coesite', '0.33', 'Sylvite', '0.17', 'None', '0.00']
['Z8-81T', '7', '14', 'Bitumens', '0.35', 'Coesite', '0.24', 'Zeolites', '0.21', 'None', '0.00']
['Z8-81T', '7', '15', 'Bitumens', '0.29', 'Coesite', '0.18', 'Sylvite', '0.33', 'None', '0.00']
['Z8-81T', '8', '1', 'Bitumens', '0.53', 'Coesite', '0.27', 'None', '0.00', 'None', '0.00']
['Z8-81T', '8', '2', 'Bitumens', '0.5', 'Sylvite', '0.3', 'None', '0.00', 'None', '0.00']
['Z8-81T', '8', '3', 'Bitumens', '0.28', 'Sylvite', '0.52', 'None', '0.00', 'None', '0.00']
['Z8-81T', '8', '4', 'Coesite', '0.24', 'Euxenite', '0.38', 'Titanite', '0.21', 'Zeolites', '0.18']
['Z8-81T', '8', '5', 'Chromite', '0.11', 'Euxenite', '0.21', 'Zeolites', '0.39', 'None', '0.00']
['Z8-81T', '8', '6', 'Bitumens', '0.54', 'Sylvite', '0.26', 'None', '0.00', 'None', '0.00']
['Z8-81T', '8', '7', 'Sylvite', '0.47', 'Zeolites', '0.33', 'None', '0.00', 'None', '0.00']
['Z8-81T', '8', '8', 'Coesite', '0.24', 'Euxenite', '0.12', 'Vanadinite', '0.63', 'None', '0.00']
['Z8-81T', '8', '9', 'Bitumens', '0.48', 'Sylvite', '0.32', 'None', '0.00', 'None', '0.00']
['Z8-81T', '8', '10', 'Sylvite', '0.34', 'Zeolites', '0.46', 'None', '0.00', 'None', '0.00']
['Z8-81T', '8', '11', 'Coesite', '0.22', 'Sylvite', '0.32', 'Zeolites', '0.27', 'None', '0.00']
['Z8-81T', '8', '12', 'Bitumens', '0.46', 'Sylvite', '0.34', 'None', '0.00', 'None', '0.00']
['Z8-81T', '8', '13', 'Coesite', '0.28', 'Euxenite', '0.13', 'Otavite', '0.29', 'Vanadinite', '0.3']
['Z8-81T', '8', '14', 'Sylvite', '0.29', 'Zeolites', '0.51', 'None', '0.00', 'None', '0.00']
['Z8-81T', '8', '15', 'Bitumens', '0.31', 'Coesite', '0.31', 'Sylvite', '0.17', 'None', '0.00']
['Z8-81T', '8', '16', 'Bitumens', '0.32', 'Sylvite', '0.28', 'Zeolites', '0.2', 'None', '0.00']
['Z8-81T', '8', '17', 'Bitumens', '0.48', 'Coesite', '0.32', 'None', '0.00', 'None', '0.00']
['Z8-81T', '8', '18', 'Bitumens', '0.2', 'Coesite', '0.33', 'Zeolites', '0.27', 'None', '0.00']
['Z8-81T', '8', '19', 'Bitumens', '0.32', 'Coesite', '0.26', 'Zeolites', '0.22', 'None', '0.00']
['Z8-81T', '8', '20', 'Bitumens', '0.29', 'Coesite', '0.3', 'Zeolites', '0.21', 'None', '0.00']
['Z8-81T', '8', '21', 'Sylvite', '0.5', 'Zeolites', '0.3', 'None', '0.00', 'None', '0.00']
['Z8-81T', '8', '22', 'Coesite', '0.24', 'Sylvite', '0.3', 'Zeolites', '0.26', 'None', '0.00']
['Z8-81T', '8', '23', 'Bitumens', '0.22', 'Sylvite', '0.27', 'Zeolites', '0.31', 'None', '0.00']
['Z8-81T', '9', '1', 'Bitumens', '0.3', 'Coesite', '0.23', 'Sylvite', '0.28', 'None', '0.00']
['Z8-81T', '9', '2', 'Coesite', '0.3', 'Sylvite', '0.18', 'Zeolites', '0.32', 'None', '0.00']
['Z8-81T', '9', '3', 'Sylvite', '0.49', 'Zeolites', '0.31', 'None', '0.00', 'None', '0.00']
['Z8-81T', '9', '4', 'Coesite', '0.53', 'Zeolites', '0.27', 'None', '0.00', 'None', '0.00']
['Z8-81T', '9', '5', 'Bitumens', '0.53', 'Coesite', '0.27', 'None', '0.00', 'None', '0.00']
['Z8-81T', '10', '1', 'Bitumens', '0.26', 'Sylvite', '0.33', 'Zeolites', '0.2', 'None', '0.00']
['Z8-81T', '10', '2', 'Bitumens', '0.46', 'Sylvite', '0.34', 'None', '0.00', 'None', '0.00']
['ZBP-TP', '3', '1', 'Bitumens', '0.3', 'Coesite', '0.5', 'None', '0.00', 'None', '0.00']
['ZBP-TP', '4', '1', 'Bitumens', '0.52', 'Coesite', '0.28', 'None', '0.00', 'None', '0.00']
['ZBP-TP', '5', '1', 'Chromite', '0.09', 'Coesite', '0.43', 'Euxenite', '0.18', 'None', '0.00']
['ZBP-TP', '6', '1', 'Sylvite', '0.43', 'Zeolites', '0.36', 'Zircon', '0.21', 'None', '0.00']
['ZBP-TP', '6', '2', 'Coesite', '0.18', 'Otavite', '0.19', 'Sperrylite', '0.39', 'Zeolites', '0.24']
['ZBP-TP', '6', '3', 'Bitumens', '0.36', 'Sylvite', '0.44', 'None', '0.00', 'None', '0.00']
['ZBP-TP', '7', '1', 'Bitumens', '0.18', 'Coesite', '0.3', 'Zeolites', '0.32', 'None', '0.00']
['ZBP-TP', '7', '2', 'Bitumens', '0.31', 'Sylvite', '0.31', 'Zeolites', '0.17', 'None', '0.00']
['ZBP-TP', '7', '3', 'Coesite', '0.23', 'Euxenite', '0.25', 'Zeolites', '0.52', 'None', '0.00']
['ZBP-TP', '7', '4', 'Sylvite', '0.32', 'Zeolites', '0.48', 'None', '0.00', 'None', '0.00']
['ZBP-TP', '7', '5', 'Bitumens', '0.19', 'Coesite', '0.2', 'Euxenite', '0.41', 'Zeolites', '0.2']
['ZBP-TP', '7', '6', 'Bitumens', '0.32', 'Coesite', '0.2', 'Sylvite', '0.28', 'None', '0.00']
['ZBP-TP', '7', '7', 'Bitumens', '0.27', 'Coesite', '0.18', 'Sylvite', '0.35', 'None', '0.00']
['ZBP-TP', '7', '8', 'Sylvite', '0.29', 'Zeolites', '0.51', 'None', '0.00', 'None', '0.00']
['ZBP-TP', '7', '9', 'Bitumens', '0.21', 'Sylvite', '0.24', 'Zeolites', '0.35', 'None', '0.00']
['ZBP-TP', '7', '10', 'Bitumens', '0.54', 'Sylvite', '0.26', 'None', '0.00', 'None', '0.00']
['ZBP-TP', '7', '11', 'Coesite', '0.2', 'Sylvite', '0.33', 'Zeolites', '0.27', 'None', '0.00']
['ZBP-TP', '7', '12', 'Coesite', '0.18', 'Sylvite', '0.31', 'Zeolites', '0.31', 'None', '0.00']
['ZBP-TP', '7', '13', 'Bitumens', '0.28', 'Coesite', '0.18', 'Sylvite', '0.34', 'None', '0.00']
['ZBP-TP', '7', '14', 'Coesite', '0.36', 'Sylvite', '0.17', 'Zeolites', '0.26', 'None', '0.00']
['ZBP-TP', '7', '15', 'Coesite', '0.32', 'Zeolites', '0.48', 'None', '0.00', 'None', '0.00']
['ZBP-TP', '7', '16', 'Bitumens', '0.35', 'Coesite', '0.19', 'Sylvite', '0.25', 'None', '0.00']
['ZBP-TP', '7', '17', 'Bitumens', '0.33', 'Coesite', '0.3', 'Zeolites', '0.17', 'None', '0.00']
['ZBP-TP', '8', '1', 'Bitumens', '0.31', 'Coesite', '0.49', 'None', '0.00', 'None', '0.00']
['ZBP-TP', '8', '2', 'Bitumens', '0.25', 'Coesite', '0.55', 'None', '0.00', 'None', '0.00']
['ZBP-TP', '8', '3', 'Bitumens', '0.31', 'Coesite', '0.17', 'Sylvite', '0.32', 'None', '0.00']
['ZBP-TP', '8', '4', 'Bitumens', '0.33', 'Coesite', '0.47', 'None', '0.00', 'None', '0.00']
['ZBP-TP', '8', '5', 'Coesite', '0.22', 'Sylvite', '0.26', 'Zeolites', '0.32', 'None', '0.00']
['ZBP-TP', '8', '6', 'Coesite', '0.26', 'Zeolites', '0.54', 'None', '0.00', 'None', '0.00']
['ZBP-TP', '8', '7', 'Bitumens', '0.5', 'Sylvite', '0.3', 'None', '0.00', 'None', '0.00']
['ZBP-TP', '8', '8', 'Bitumens', '0.24', 'Sylvite', '0.56', 'None', '0.00', 'None', '0.00']
['ZBP-TP', '8', '9', 'Coesite', '0.35', 'Zeolites', '0.45', 'None', '0.00', 'None', '0.00']
['ZBP-TP', '8', '10', 'Bitumens', '0.25', 'Euxenite', '0.53', 'Zeolites', '0.21', 'None', '0.00']
['ZBP-TP', '8', '11', 'Coesite', '0.27', 'Zeolites', '0.53', 'None', '0.00', 'None', '0.00']
['ZBP-TP', '8', '12', 'Bitumens', '0.3', 'Sylvite', '0.5', 'None', '0.00', 'None', '0.00']
['ZBP-TP', '8', '13', 'Coesite', '0.61', 'Euxenite', '0.39', 'None', '0.00', 'None', '0.00']
['ZBP-TP', '8', '14', 'Chromite', '0.46', 'Coesite', '0.16', 'Otavite', '0.2', 'Sylvite', '0.18']
['ZBP-TP', '8', '15', 'Bitumens', '0.52', 'Sylvite', '0.28', 'None', '0.00', 'None', '0.00']
['ZBP-TP', '8', '16', 'Bitumens', '0.38', 'Coesite', '0.17', 'Euxenite', '0.45', 'None', '0.00']
['ZBP-TP', '8', '17', 'Bitumens', '0.27', 'Coesite', '0.34', 'Sylvite', '0.19', 'None', '0.00']
['ZBP-TP', '8', '18', 'Coesite', '0.18', 'Sylvite', '0.27', 'Zeolites', '0.34', 'None', '0.00']
['ZBP-TP', '8', '19', 'Bitumens', '0.28', 'Coesite', '0.52', 'None', '0.00', 'None', '0.00']
['ZBP-TP', '8', '20', 'Bitumens', '0.18', 'Coesite', '0.28', 'Euxenite', '0.29', 'Sylvite', '0.25']
['ZBP-TP', '9', '1', 'Coesite', '0.31', 'Sylvite', '0.23', 'Zeolites', '0.26', 'None', '0.00']
['ZBP-TP', '9', '2', 'Bitumens', '0.31', 'Sylvite', '0.49', 'None', '0.00', 'None', '0.00']
['ZBP-TP', '4', '2', 'Sylvite', '0.3', 'Zeolites', '0.5', 'None', '0.00', 'None', '0.00']
['AF0-V5', '1', '1', 'Bitumens', '0.49', 'Coesite', '0.31', 'None', '0.00', 'None', '0.00']
